Rank,Release Group,Worldwide,Domestic,%,Foreign,%
339,Power and Terror: Noam Chomsky in Our Times,"$290,767","$290,767",100%,-,-
340,Scratch,"$289,885","$289,885",100%,-,-
341,Green Dragon,"$281,803","$281,803",100%,-,-
342,Zus & Zo,"$281,219","$49,468",17.6%,"$231,751",82.4%
343,Who Is Cletis Tout?,"$280,458","$252,706",90.1%,"$27,752",9.9%
344,Seven Samurai 2002 Re-release,"$275,965","$271,841",98.5%,"$4,124",1.5%
345,Rishtey,"$270,929","$119,537",44.1%,"$151,392",55.9%
346,Circuit,"$261,155","$235,087",90%,"$26,068",10%
347,Sex with Strangers,"$254,852","$254,852",100%,-,-
348,Skins,"$249,204","$249,204",100%,-,-
349,Charlotte Sometimes,"$247,554","$150,445",60.8%,"$97,109",39.2%
350,"Ram Dass, Fierce Grace","$238,260","$238,260",100%,-,-
351,Swimming,"$234,287","$234,287",100%,-,-
352,Les destinées,"$230,900","$230,900",100%,-,-
353,Murderous Maids,"$225,390","$225,390",100%,-,-
354,Love Liza,"$223,426","$213,137",95.4%,"$10,289",4.6%
355,Secret Things,"$222,396","$105,090",47.3%,"$117,306",52.7%
356,The Cockettes,"$220,165","$220,165",100%,-,-
357,The Château,"$213,598","$202,272",94.7%,"$11,326",5.3%
358,Cherish,"$179,751","$179,751",100%,-,-
359,Lagaan: Once Upon a Time in India 2002 Re-release,"$178,072","$73,276",41.1%,"$104,796",58.9%
360,Tarkovsky At 70,"$177,345","$177,345",100%,-,-
361,The Business of Fancydancing,"$175,710","$175,710",100%,-,-
362,North Station,"$171,400","$171,400",100%,-,-
363,Ziggy Stardust and the Spiders from Mars,"$167,239","$162,547",97.2%,"$4,692",2.8%
364,Hybrid,"$164,386","$164,386",100%,-,-
365,Stolen Summer,"$163,348","$134,736",82.5%,"$28,612",17.5%
366,Till Human Voices Wake Us,"$157,720","$120,601",76.5%,"$37,119",23.5%
367,Derrida,"$157,200","$157,200",100%,-,-
368,Pépé le Moko,"$155,895","$155,895",100%,-,-
369,Naqoyqatsi,"$155,640","$133,058",85.5%,"$22,582",14.5%
370,Pantaleón y las visitadoras,"$154,976","$43,214",27.9%,"$111,762",72.1%
371,Hansel & Gretel,"$154,642","$154,642",100%,-,-
372,Quai des Orfèvres,"$152,961","$152,961",100%,-,-
373,Invincible,"$150,143","$81,954",54.6%,"$68,189",45.4%
374,Bartleby,"$148,479","$148,479",100%,-,-
375,Biggie and Tupac,"$146,419","$94,874",64.8%,"$51,545",35.2%
376,Dahmer,"$144,008","$144,008",100%,-,-
377,The Wizard of Oz 2002 Re-release,"$139,905","$139,905",100%,-,-
378,Beauty and the Beast 2002 Re-release,"$138,503","$138,503",100%,-,-
379,Time of Favor,"$137,340","$137,340",100%,-,-
380,Road,"$136,700","$136,700",100%,-,-
381,The Cherry Orchard,"$135,280","$135,280",100%,-,-
382,A Shot at Glory,"$133,122","$133,122",100%,-,-
383,Sonny,"$132,221","$30,005",22.7%,"$102,216",77.3%
384,Maryam,"$129,265","$129,265",100%,-,-
385,American Chai,"$127,518","$127,518",100%,-,-
386,O Fantasma,"$126,783","$126,783",100%,-,-
387,Singin' in the Rain 2002 Re-release,"$124,382","$120,420",96.8%,"$3,962",3.2%
388,Secret Ballot,"$122,875","$114,909",93.5%,"$7,966",6.5%
389,Fidel,"$121,304","$121,304",100%,-,-
390,Amy's Orgasm,"$119,664","$119,664",100%,-,-
391,The Komediant,"$119,506","$119,506",100%,-,-
392,Home Movie,"$119,052","$119,052",100%,-,-
393,Seaside,"$113,724","$15,290",13.4%,"$98,434",86.6%
394,Food of Love,"$113,164","$43,922",38.8%,"$69,242",61.2%
395,The Producers,"$111,866","$111,866",100%,-,-
396,Hometown Legend,"$111,806","$111,806",100%,-,-
397,Big Bad Love,"$104,294","$104,294",100%,-,-
398,World Traveler,"$103,863","$103,863",100%,-,-
399,30 Years to Life,"$103,540","$103,540",100%,-,-
400,Sade,"$100,544","$100,544",100%,-,-
401,Carnage,"$99,049","$60,158",60.7%,"$38,891",39.3%
402,Handcart,"$98,666","$98,666",100%,-,-
403,On Guard,"$97,552","$97,552",100%,-,-
404,Kehtaa Hai Dil Baar Baar,"$95,415","$95,415",100%,-,-
405,Escaflowne: The Movie,"$94,060","$94,060",100%,-,-
406,Borstal Boy,"$87,400","$87,400",100%,-,-
407,War Photographer,"$86,863","$61,040",70.3%,"$25,823",29.7%
408,The Good Old Naughty Days,"$85,006","$60,862",71.6%,"$24,144",28.4%
409,Baraka 2002 Re-release,"$77,873","$77,873",100%,-,-
410,Widespread Panic: The Earth Will Swallow You,"$75,204","$75,204",100%,-,-
411,Umberto D.,"$71,816","$71,816",100%,-,-
412,Snipes,"$70,569","$70,569",100%,-,-
413,BBC2 Play of the Week: Langrishe Go Down,"$69,338","$69,338",100%,-,-
414,Girls Can't Swim,"$69,250","$69,250",100%,-,-
415,Bundy,"$68,716","$6,073",8.8%,"$62,643",91.2%
416,Spooky House,"$65,238","$65,238",100%,-,-
417,Gaudi Afternoon,"$65,115","$5,858",9%,"$59,257",91%
418,Just a Kiss,"$64,389","$64,389",100%,-,-
419,Nijinsky: The Diaries of Vaslav Nijinsky,"$63,364","$55,968",88.3%,"$7,396",11.7%
420,No Such Thing,"$62,703","$62,703",100%,-,-
421,Chelsea Walls,"$60,902","$60,902",100%,-,-
422,Ikiru,"$60,239","$60,239",100%,-,-
423,Harvard Man,"$56,653","$56,653",100%,-,-
424,Ciao America,"$54,965","$54,965",100%,-,-
425,Hush!,"$52,462","$21,278",40.6%,"$31,184",59.4%
426,In My Skin,"$52,231","$31,046",59.4%,"$21,185",40.6%
427,Agnivarsha: The Fire and the Rain,"$51,549","$51,549",100%,-,-
428,Da wan,"$51,059",$820,1.6%,"$50,239",98.4%
429,How to Kill Your Neighbor's Dog,"$49,894","$49,894",100%,-,-
430,Bolivar Is Me,"$48,911","$48,911",100%,-,-
431,Interview with the Assassin,"$48,058","$48,058",100%,-,-
432,Ivansxtc,"$47,027","$47,027",100%,-,-
433,Etoiles: Dancers of the Paris Opera Ballet,"$46,412","$46,412",100%,-,-
434,New Best Friend,"$46,375","$46,375",100%,-,-
435,A Grin Without A Cat,"$43,616","$43,616",100%,-,-
436,Bolivia,"$42,451","$33,098",78%,"$9,353",22%
437,Blackboards,"$41,772","$23,520",56.3%,"$18,252",43.7%
438,A Rumor of Angels,"$38,610","$38,610",100%,-,-
439,All About Lily Chou-Chou,"$38,082","$26,485",69.5%,"$11,597",30.5%
440,Gangster No. 1,"$30,915","$30,915",100%,-,-
441,Teddy Bears' Picnic,"$28,149","$28,149",100%,-,-
442,"Massoud, the Afghan 2002 Re-release","$26,747","$26,747",100%,-,-
443,Quitting,"$25,717","$18,531",72.1%,"$7,186",27.9%
444,The Isle,"$24,963","$20,666",82.8%,"$4,297",17.2%
445,Horses: The Story of Equus,"$24,716",-,-,"$24,716",100%
446,Liars Club,"$23,792","$23,792",100%,-,-
447,Esther Kahn,"$23,371","$23,371",100%,-,-
448,Cuba feliz,"$22,071","$22,071",100%,-,-
449,Master of the Flying Guillotine,"$21,779","$21,779",100%,-,-
450,Crazy as Hell,"$21,679","$21,679",100%,-,-
451,"Sia, the Dream of the Python","$19,830","$4,662",23.5%,"$15,168",76.5%
452,Devils on the Doorstep,"$18,944","$18,944",100%,-,-
453,Love and a Bullet,"$18,926","$18,926",100%,-,-
454,Hell House,"$18,279","$18,279",100%,-,-
455,Scarlet Diva,"$18,062","$18,062",100%,-,-
456,Night at the Golden Eagle,"$17,643","$17,643",100%,-,-
457,A Skin Too Few: The Days of Nick Drake,"$17,384","$17,384",100%,-,-
458,Vulgar,"$15,927","$15,927",100%,-,-
459,Bobby G. Can't Swim,"$15,900","$15,900",100%,-,-
460,Last Dance,"$15,515","$15,515",100%,-,-
461,Pipe Dream,"$15,430","$15,430",100%,-,-
462,Keeper of the Flame,"$15,392",-,-,"$15,392",100%
463,The Next Big Thing,"$14,600","$14,600",100%,-,-
464,The Settlers,"$14,556","$14,556",100%,-,-
465,Lansdown,"$12,614","$12,614",100%,-,-
466,Shaye & Kiki,"$12,000","$12,000",100%,-,-
467,Yellow Asphalt,"$11,907","$11,907",100%,-,-
468,Smokers Only,"$11,871","$11,871",100%,-,-
469,Janice Beard,"$11,816","$11,816",100%,-,-
470,Crop Circles: Quest for Truth,"$11,562","$11,562",100%,-,-
471,The Mesmerist,"$11,422","$11,422",100%,-,-
472,Family Fundamentals,"$11,344","$11,344",100%,-,-
473,Love in the Time of Money,"$10,410","$10,410",100%,-,-
474,Revolution #9,"$10,133","$10,133",100%,-,-
475,Take Care of My Cat,"$9,866","$9,866",100%,-,-
476,Il Posto,"$9,080","$9,080",100%,-,-
477,The Rising Place,"$8,360","$8,360",100%,-,-
478,The Dogwalker,"$7,420","$7,420",100%,-,-
479,Group,"$7,281","$7,281",100%,-,-
480,Buddha Heads,"$6,739","$6,739",100%,-,-
481,Forty Guns,"$6,344",-,-,"$6,344",100%
482,All My Loved Ones,"$6,237","$6,237",100%,-,-
483,The Phantom of Liberty,"$6,172","$6,172",100%,-,-
484,The First $20 Million Is Always the Hardest,"$5,491","$5,491",100%,-,-
485,Perfect Pie,"$5,000","$5,000",100%,-,-
486,Secret Society,"$4,725","$4,725",100%,-,-
487,My Kingdom,"$4,296","$4,296",100%,-,-
488,Hera Purple,"$4,123","$4,123",100%,-,-
489,Caravaggio,"$3,774","$3,774",100%,-,-
490,Revolution OS,"$3,500","$3,500",100%,-,-
491,Looking Through Lillian,"$3,300","$3,300",100%,-,-
492,A Cuban Legend,"$3,212","$3,212",100%,-,-
493,Tattoo Bar,"$2,964","$2,964",100%,-,-
494,Ash Wednesday,"$2,942","$2,942",100%,-,-
495,Dead or Alive: Final,"$2,591","$2,591",100%,-,-
496,Standing by Yourself,"$2,500","$2,500",100%,-,-
497,Zig Zag,"$2,418","$2,418",100%,-,-
498,Virgil Bliss,"$2,219","$2,219",100%,-,-
499,The 4th Tenor,"$2,152","$2,152",100%,-,-
500,Stripped,"$2,151","$2,151",100%,-,-
501,Stealing the Fire,"$2,139","$2,139",100%,-,-
502,Some Body,"$2,042","$2,042",100%,-,-
503,Choice of Weapons,"$2,032","$2,032",100%,-,-
504,Mr. Smith Gets a Hustler,"$1,915","$1,915",100%,-,-
505,By Hook or by Crook,"$1,802","$1,802",100%,-,-
506,The Opera Lover,"$1,798","$1,798",100%,-,-
507,Mama Africa,"$1,581","$1,581",100%,-,-
508,Blackwoods,"$1,500","$1,500",100%,-,-
509,Heartbreak Hospital,"$1,480","$1,480",100%,-,-
510,The Execution of Wanda Jean,"$1,386","$1,386",100%,-,-
511,Besotted,"$1,379","$1,379",100%,-,-
512,The Jimmy Show,"$1,000","$1,000",100%,-,-
513,The Lonely Affair of the Heart,$932,$932,100%,-,-
