Rank,Release Group,Worldwide,Domestic,%,Foreign,%
340,Gerry,"$254,683","$254,683",100%,-,-
341,Civil Brand,"$254,293","$254,293",100%,-,-
342,May,"$249,300","$150,277",60.3%,"$99,023",39.7%
343,The Far Side of the Moon,"$235,926","$235,926",100%,-,-
344,Blue Gate Crossing,"$226,067","$6,242",2.8%,"$219,825",97.2%
345,Bus 174,"$222,247","$217,201",97.7%,"$5,046",2.3%
346,Two Men Went to War,"$217,151","$150,208",69.2%,"$66,943",30.8%
347,Postmen in the Mountains,"$203,975","$203,975",100%,-,-
348,Japón,"$196,702","$21,900",11.1%,"$174,802",88.9%
349,Alila,"$193,385","$50,961",26.4%,"$142,424",73.6%
350,Lost Boys of Sudan,"$188,467","$188,467",100%,-,-
351,The Sea,"$176,401","$75,994",43.1%,"$100,407",56.9%
352,Marooned in Iraq,"$174,357","$141,243",81%,"$33,114",19%
353,Hangman's Curse,"$168,406","$168,406",100%,-,-
354,Twentynine Palms,"$167,999","$54,523",32.5%,"$113,476",67.5%
355,On_Line,"$167,102","$167,102",100%,-,-
356,Red Betsy,"$164,520","$164,520",100%,-,-
357,The Fassbinder Series,"$162,885","$162,885",100%,-,-
358,Bulgarian Lovers,"$161,027","$60,712",37.7%,"$100,315",62.3%
359,Gigantic (A Tale of Two Johns),"$160,621","$160,621",100%,-,-
360,Washington Heights,"$160,291","$160,291",100%,-,-
361,Km. 0 - Kilometer Zero,"$159,338","$159,338",100%,-,-
362,House of Fools,"$157,613","$57,862",36.7%,"$99,751",63.3%
363,Suddenly,"$153,985","$44,806",29.1%,"$109,179",70.9%
364,The Revolution Will Not Be Televised,"$153,859","$153,859",100%,-,-
365,Stoked: The Rise and Fall of Gator,"$150,268","$150,268",100%,-,-
366,Tokyo Godfathers,"$148,355","$129,560",87.3%,"$18,795",12.7%
367,Girls Will Be Girls,"$148,047","$148,047",100%,-,-
368,Zu Warriors,"$141,084",-,-,"$141,084",100%
369,Super Sucker,"$137,628","$137,628",100%,-,-
370,Concert for George,"$134,600","$134,600",100%,-,-
371,Hukkle,"$132,745","$53,715",40.5%,"$79,030",59.5%
372,1+1=11,"$132,498","$132,498",100%,-,-
373,Touchez Pas au Grisbi,"$131,548","$131,548",100%,-,-
374,Son frère,"$131,195","$22,834",17.4%,"$108,361",82.6%
375,Friends and Family,"$127,212","$127,212",100%,-,-
376,Green Card Fever,"$125,596","$125,596",100%,-,-
377,I Vitelloni 2003 Re-release,"$120,343","$116,428",96.7%,"$3,915",3.3%
378,Fellini: I'm a Born Liar,"$119,217","$106,686",89.5%,"$12,531",10.5%
379,Love the Hard Way,"$111,350","$44,391",39.9%,"$66,959",60.1%
380,XX/XY,"$104,130","$104,130",100%,-,-
381,Stevie,"$103,401","$103,401",100%,-,-
382,Emerald Cowboy,"$101,358","$101,358",100%,-,-
383,Dum,"$101,000","$101,000",100%,-,-
384,A Woman Is a Woman,"$100,665","$100,665",100%,-,-
385,Autumn Spring 2003 Re-release,"$96,269","$96,269",100%,-,-
386,The Hebrew Hammer,"$94,615","$82,157",86.8%,"$12,458",13.2%
387,Prey for Rock & Roll,"$86,277","$58,040",67.3%,"$28,237",32.7%
388,Where's the Party Yaar?,"$85,739","$85,739",100%,-,-
389,Anything But Love,"$81,451","$81,451",100%,-,-
390,Free Radicals,"$80,371","$1,443",1.8%,"$78,928",98.2%
391,Made-Up,"$79,766","$79,766",100%,-,-
392,The Princess Blade,"$77,567","$77,567",100%,-,-
393,How the West Was Won 2003 Re-release,"$76,729","$76,729",100%,-,-
394,New Suit,"$71,743","$71,743",100%,-,-
395,The Dummy,"$71,646","$71,646",100%,-,-
396,Todo el poder,"$70,920","$70,920",100%,-,-
397,Manic,"$69,958","$69,958",100%,-,-
398,Mga munting tinig,"$69,739","$69,739",100%,-,-
399,Dopamine,"$69,544","$69,544",100%,-,-
400,What Alice Found,"$67,436","$67,436",100%,-,-
401,Blind Shaft,"$65,383","$33,272",50.9%,"$32,111",49.1%
402,Only the Strong Survive,"$63,778","$57,581",90.3%,"$6,197",9.7%
403,Down and Out with the Dolls,"$60,000","$60,000",100%,-,-
404,The Young Unknowns,"$59,166","$59,166",100%,-,-
405,Eyes Without a Face,"$58,565","$58,565",100%,-,-
406,Springtime in a Small Town,"$57,751","$43,017",74.5%,"$14,734",25.5%
407,Kart Racer,"$56,146","$56,146",100%,-,-
408,Unknown Pleasures,"$55,901","$11,254",20.1%,"$44,647",79.9%
409,Dracula: Pages from a Virgin's Diary,"$55,365","$55,365",100%,-,-
410,Boys Life 4: Four Play,"$53,169","$53,169",100%,-,-
411,Waiting for Happiness,"$53,048","$7,406",14%,"$45,642",86%
412,Herod's Law,"$52,000","$52,000",100%,-,-
413,A Family Affair,"$50,075","$50,075",100%,-,-
414,AKA,"$49,988","$49,988",100%,-,-
415,Confusion of Genders 2003 Re-release,"$49,237","$49,237",100%,-,-
416,Au Hasard Balthazar,"$45,406","$45,406",100%,-,-
417,Secret Lives: Hidden Children and Their Rescuers During WWII,"$42,390","$42,390",100%,-,-
418,Girlhood,"$42,213","$37,977",90%,"$4,236",10%
419,My Flesh and Blood,"$40,573","$40,573",100%,-,-
420,Power Trip,"$39,359","$39,359",100%,-,-
421,Bollywood/Hollywood 2003 Re-release,"$37,962","$37,962",100%,-,-
422,Millennium Actress,"$37,641","$37,641",100%,-,-
423,This Thing of Ours,"$37,227","$37,227",100%,-,-
424,From Here to Eternity,"$36,416","$36,416",100%,-,-
425,The Event,"$35,554","$35,554",100%,-,-
426,Hotel,"$34,971","$29,813",85.3%,"$5,158",14.7%
427,A Decade Under the Influence,"$34,837","$34,837",100%,-,-
428,Martin & Orloff,"$34,222","$34,222",100%,-,-
429,Glowing Eyes,"$31,653","$31,653",100%,-,-
430,Sans Soleil,"$30,878","$30,878",100%,-,-
431,Under the Skin of the City,"$30,666","$30,666",100%,-,-
432,Gang of Roses,"$30,497","$30,497",100%,-,-
433,Big Girls Don't Cry,"$29,361","$1,238",4.2%,"$28,123",95.8%
434,Teknolust,"$28,811","$28,811",100%,-,-
435,P.S. Your Cat Is Dead!,"$28,454","$28,454",100%,-,-
436,Beyond Vanilla,"$27,396","$27,396",100%,-,-
437,Everybody Says I'm Fine!,"$27,225","$27,225",100%,-,-
438,9 Dead Gay Guys,"$26,377","$26,377",100%,-,-
439,Rana's Wedding,"$24,930","$10,604",42.5%,"$14,326",57.5%
440,Luster,"$24,137","$24,137",100%,-,-
441,American Storytellers,"$24,082","$24,082",100%,-,-
442,Almost Salinas,"$21,419","$21,419",100%,-,-
443,The Guys,"$21,366","$21,366",100%,-,-
444,"Float Like a Butterfly, Sting Like a Bee","$20,073","$20,073",100%,-,-
445,The Journey,"$19,800","$19,800",100%,-,-
446,Garmento,"$19,402","$19,402",100%,-,-
447,Venus Boyz 2003 Re-release,"$18,515","$18,515",100%,-,-
448,Hidden in Plain Sight,"$16,803","$16,803",100%,-,-
449,Cuban Rafters 2003 Re-release,"$16,783","$16,783",100%,-,-
450,Medea,"$16,714","$16,714",100%,-,-
451,The Intended,"$16,290","$8,106",49.8%,"$8,184",50.2%
452,Onmyoji: The Yin Yang Master,"$16,234","$16,234",100%,-,-
453,Wattstax,"$16,000","$16,000",100%,-,-
454,7th Street,"$15,629","$15,629",100%,-,-
455,Abouna,"$15,476","$3,290",21.3%,"$12,186",78.7%
456,Khachaturian,"$15,084","$15,084",100%,-,-
457,The Anarchist Cookbook,"$14,369","$14,369",100%,-,-
458,The Slaughter Rule,"$13,411","$13,411",100%,-,-
459,The Legend of Leigh Bowery,"$11,989","$11,989",100%,-,-
460,Manfast,"$11,480","$11,480",100%,-,-
461,Love Forbidden 2003 Re-release,"$11,421","$11,421",100%,-,-
462,Camera Obscura,"$11,384","$11,384",100%,-,-
463,Cinemania,"$11,305","$11,305",100%,-,-
464,Gasoline,"$11,023","$11,023",100%,-,-
465,Manito,"$11,000","$11,000",100%,-,-
466,Nola,"$10,550","$10,550",100%,-,-
467,"L'Chayim, Comrade Stalin","$9,397","$9,397",100%,-,-
468,Acts of Worship,"$9,377","$9,377",100%,-,-
469,Missing Young Woman,"$8,858","$8,858",100%,-,-
470,Zero Day,"$8,466","$8,466",100%,-,-
471,Suspended Animation,"$8,169","$8,169",100%,-,-
472,In the Mirror of Maya Deren,"$8,077","$8,077",100%,-,-
473,No Turning Back,"$8,042","$8,042",100%,-,-
474,The Scoundrel's Wife,"$8,018","$8,018",100%,-,-
475,Witness for the Prosecution,"$7,693",-,-,"$7,693",100%
476,Controlled Chaos,"$7,549","$7,549",100%,-,-
477,Pursuit of Happiness,"$6,850","$6,850",100%,-,-
478,Forget Baghdad: Jews and Arabs - The Iraqi Connection,"$6,151","$3,741",60.8%,"$2,410",39.2%
479,The Calling 2003 Re-release,"$6,092","$6,092",100%,-,-
480,"La Commune (Paris, 1871)","$5,340","$5,340",100%,-,-
481,Home Room,"$5,216","$5,216",100%,-,-
482,"Vendetta: No Conscience, No Mercy","$5,161","$5,161",100%,-,-
483,Kira's Reason: A Love Story,"$4,847","$4,847",100%,-,-
484,High Times Potluck,"$4,827","$4,827",100%,-,-
485,Chaos,"$4,608","$4,608",100%,-,-
486,Jersey Guy,"$4,268","$4,268",100%,-,-
487,Melvin Goes to Dinner,"$4,168","$4,168",100%,-,-
488,Ordinary Sinner,"$4,083","$4,083",100%,-,-
489,Bawandar,"$3,779","$3,779",100%,-,-
490,Dr. Benny,"$3,657","$3,657",100%,-,-
491,Warrior of Light,"$3,617","$3,617",100%,-,-
492,Journeys with George,"$3,588","$3,588",100%,-,-
493,Sister Helen,"$3,541","$3,541",100%,-,-
494,Short Eyes,"$3,456","$3,456",100%,-,-
495,The Work and the Story,"$3,233","$3,233",100%,-,-
496,The Backyard,"$3,200","$3,200",100%,-,-
497,Dischord,"$2,199","$2,199",100%,-,-
498,Hell's Highway: The True Story of Highway Safety Films,"$2,171","$2,171",100%,-,-
499,Enemies of Laughter,"$2,000","$2,000",100%,-,-
500,Blindness,"$1,602","$1,602",100%,-,-
501,Wash Dry and Spin Out,"$1,570","$1,570",100%,-,-
502,Independent Spirits: Faith Hubley/John Hubley,"$1,551","$1,551",100%,-,-
503,The Ballad of Bering Strait,"$1,440","$1,440",100%,-,-
504,El Leyton,"$1,332","$1,332",100%,-,-
505,Exorcism,"$1,303","$1,303",100%,-,-
506,A House on a Hill,$984,$984,100%,-,-
