Rank,Release Group,Worldwide,Domestic,%,Foreign,%
341,Battle in Heaven,"$253,751","$70,899",27.9%,"$182,852",72.1%
342,Dominion,"$251,495","$251,495",100%,-,-
343,Games of Love and Chance 2005 Re-release,"$249,616","$8,085",3.2%,"$241,531",96.8%
344,Gay Sex in the 70s,"$249,565","$249,565",100%,-,-
345,The Animation Show 2005 Re-release,"$246,520","$246,520",100%,-,-
346,Watermarks,"$246,094","$246,094",100%,-,-
347,Darshan,"$240,819","$66,032",27.4%,"$174,787",72.6%
348,Nina's Tragedies,"$238,831","$238,831",100%,-,-
349,New York Doll,"$237,136","$219,672",92.6%,"$17,464",7.4%
350,Down and Derby,"$231,609","$231,609",100%,-,-
351,The World,"$231,383","$64,123",27.7%,"$167,260",72.3%
352,The Keeper: The Legend of Omar Khayyam,"$225,863","$225,863",100%,-,-
353,The Beauty Academy of Kabul,"$225,448","$225,448",100%,-,-
354,Lower City,"$219,814","$130,794",59.5%,"$89,020",40.5%
355,The Untold Story of Emmett Louis Till,"$204,956","$204,956",100%,-,-
356,States of Grace,"$203,144","$203,144",100%,-,-
357,Masculin Féminin,"$200,380","$200,380",100%,-,-
358,The Princess and the Pea,"$195,358",-,-,"$195,358",100%
359,November,"$192,186","$192,186",100%,-,-
360,Stoned,"$187,160","$38,922",20.8%,"$148,238",79.2%
361,Hellbent,"$183,066","$183,066",100%,-,-
362,The Baxter,"$181,872","$181,872",100%,-,-
363,Protocols of Zion,"$178,875","$178,875",100%,-,-
364,Touch the Sound: A Sound Journey with Evelyn Glennie,"$176,801","$176,801",100%,-,-
365,Forty Shades of Blue,"$172,569","$75,828",43.9%,"$96,741",56.1%
366,Uncle Nino,"$165,000","$165,000",100%,-,-
367,Torremolinos 73 2005 Re-release,"$161,651","$87,385",54.1%,"$74,266",45.9%
368,Mughal-E-Azam,"$161,434","$161,434",100%,-,-
369,Matando Cabos 2005 Re-release,"$155,874","$155,874",100%,-,-
370,Duck Season 2005 Re-release,"$155,410","$147,551",94.9%,"$7,859",5.1%
371,Eating Out,"$155,212","$155,212",100%,-,-
372,Dandelion,"$151,755",-,-,"$151,755",100%
373,Garçon stupide,"$151,702","$151,702",100%,-,-
374,Dirty Deeds,"$146,490","$146,490",100%,-,-
375,Music from the Inside Out,"$141,504","$141,504",100%,-,-
376,Kamikaze Girls 2005 Re-release,"$139,139","$34,424",24.7%,"$104,715",75.3%
377,Brooklyn Lobster,"$138,267","$138,267",100%,-,-
378,The Ninth Day,"$135,311","$72,888",53.9%,"$62,423",46.1%
379,Lunacy,"$133,982","$48,324",36.1%,"$85,658",63.9%
380,Be Here to Love Me: A Film About Townes Van Zandt,"$129,988","$129,988",100%,-,-
381,Dil Jo Bhi Kahey...,"$129,319","$129,319",100%,-,-
382,Sons of Provo,"$120,488","$120,488",100%,-,-
383,Loggerheads,"$115,314","$115,314",100%,-,-
384,After Innocence,"$114,264","$114,264",100%,-,-
385,Marebito,"$107,259","$13,983",13%,"$93,276",87%
386,Pure,"$102,471","$102,471",100%,-,-
387,D.E.B.S.,"$97,446","$97,446",100%,-,-
388,Classe Tous Risques,"$95,413","$95,413",100%,-,-
389,Undead 2005 Re-release,"$90,928","$41,196",45.3%,"$49,732",54.7%
390,Ek Khiladi Ek Haseena,"$90,869","$90,869",100%,-,-
391,Pulse 2005 Re-release,"$87,420","$51,420",58.8%,"$36,000",41.2%
392,First Morning,"$87,264","$87,264",100%,-,-
393,Three... Extremes 2005 Re-release,"$84,976","$77,532",91.2%,"$7,444",8.8%
394,Barely Legal,"$83,439","$26,511",31.8%,"$56,928",68.2%
395,Funny Ha Ha,"$82,528","$77,070",93.4%,"$5,458",6.6%
396,A State of Mind,"$81,450","$41,468",50.9%,"$39,982",49.1%
397,The Future of Food,"$81,280","$81,280",100%,-,-
398,Chrystal,"$80,858","$80,858",100%,-,-
399,Searching for the Wrong-Eyed Jesus,"$79,916","$79,916",100%,-,-
400,The War Within,"$74,655","$74,655",100%,-,-
401,The Nomi Song,"$74,631","$74,631",100%,-,-
402,Come Away Home,"$72,810","$72,810",100%,-,-
403,Dorian Blues,"$72,234","$72,234",100%,-,-
404,Naked in Ashes,"$72,073","$72,073",100%,-,-
405,Shake Hands with the Devil: The Journey of Roméo Dallaire,"$68,249","$68,249",100%,-,-
406,The Talent Given Us,"$65,827","$65,827",100%,-,-
407,Mail Order Wife,"$65,369","$62,387",95.4%,"$2,982",4.6%
408,An Adolescent 2005 Re-release,"$65,171","$65,171",100%,-,-
409,Trilogy: The Weeping Meadow,"$64,424","$24,966",38.8%,"$39,458",61.2%
410,Rock School,"$64,310","$64,310",100%,-,-
411,A Year Without Love,"$62,676","$24,381",38.9%,"$38,295",61.1%
412,Edvard Munch,"$60,244","$43,539",72.3%,"$16,705",27.7%
413,Screen Door Jesus,"$59,000","$59,000",100%,-,-
414,Home Delivery: Aapko... Ghar Tak,"$58,499","$58,499",100%,-,-
415,Electric Shadows,"$56,809","$7,129",12.5%,"$49,680",87.5%
416,The Two of Us,"$56,558","$56,558",100%,-,-
417,The Other Side of the Street,"$55,459","$55,459",100%,-,-
418,Schizo,"$54,357","$54,357",100%,-,-
419,God's Sandbox,"$51,246","$51,246",100%,-,-
420,Wasabi Tuna 2005 Re-release,"$51,036","$51,036",100%,-,-
421,The Warrior 2005 Re-release,"$50,257","$50,257",100%,-,-
422,On the Outs,"$49,940","$49,940",100%,-,-
423,Assisted Living,"$49,048","$49,048",100%,-,-
424,Raging Bull 25th Anniversary,"$49,034","$49,034",100%,-,-
425,Chocolate: Deep Dark Secrets,"$49,000","$49,000",100%,-,-
426,Blackball 2005 Re-release,"$48,000","$48,000",100%,-,-
427,Never Been Thawed,"$47,219","$47,219",100%,-,-
428,The Goebbels Experiment,"$47,211","$47,211",100%,-,-
429,Tropical Malady,"$46,750","$46,750",100%,-,-
430,The Tunnel 2005 Re-release,"$46,296","$46,296",100%,-,-
431,Ellie Parker,"$45,726","$34,410",75.3%,"$11,316",24.7%
432,Sympathy for Mr. Vengeance 2005 Re-release,"$45,289","$45,289",100%,-,-
433,Bailey's Billion$,"$45,000","$45,000",100%,-,-
434,William Eggleston in the Real World,"$44,435","$44,435",100%,-,-
435,Apaharan,"$44,133","$44,133",100%,-,-
436,Tell Them Who You Are,"$42,908","$39,075",91.1%,"$3,833",8.9%
437,Death of a Dynasty,"$42,108","$42,108",100%,-,-
438,My Mother's Smile 2005 Re-release,"$41,432","$41,432",100%,-,-
439,The Intruder,"$40,853","$40,853",100%,-,-
440,Hate Crime,"$40,758","$40,758",100%,-,-
441,Zizek!,"$40,331","$20,177",50%,"$20,154",50%
442,Margaret Cho: Assassin,"$40,123","$40,123",100%,-,-
443,The Year of the Yao,"$38,585","$35,591",92.2%,"$2,994",7.8%
444,Dirty Love,"$36,099","$36,099",100%,-,-
445,Jiminy Glick in Lalawood,"$36,039","$36,039",100%,-,-
446,Campfire,"$34,835","$34,835",100%,-,-
447,Smile,"$32,833","$32,833",100%,-,-
448,Reel Paradise,"$31,918","$31,918",100%,-,-
449,Going Shopping,"$31,908","$31,908",100%,-,-
450,39 Pounds of Love,"$30,330","$28,195",93%,"$2,135",7%
451,Down to the Bone,"$30,241","$30,241",100%,-,-
452,Naked Fame,"$29,220","$29,220",100%,-,-
453,Eternal,"$28,089","$28,089",100%,-,-
454,Cape of Good Hope,"$26,904","$26,904",100%,-,-
455,"Sex, Politics & Cocktails","$26,087","$26,087",100%,-,-
456,"Lipstick & Dynamite, Piss & Vinegar: The First Ladies of Wrestling","$26,073","$26,073",100%,-,-
457,Drivers Wanted,"$25,189","$25,189",100%,-,-
458,The Man Who Copied,"$24,391","$24,391",100%,-,-
459,Emmanuel's Gift,"$23,728","$23,728",100%,-,-
460,Blackmail Boy 2005 Re-release,"$22,393","$22,393",100%,-,-
461,Three Dancing Slaves,"$21,888","$21,888",100%,-,-
462,Slutty Summer,"$21,515","$21,515",100%,-,-
463,Three of Hearts 2005 Re-release,"$21,429","$21,429",100%,-,-
464,Bigger Than the Sky,"$21,398","$21,398",100%,-,-
465,Dallas 362,"$21,108","$21,108",100%,-,-
466,Major Dundee,"$20,807","$20,807",100%,-,-
467,Voices in Wartime,"$20,702","$20,702",100%,-,-
468,The Last Dispatch,"$20,684","$20,684",100%,-,-
469,Chaos,"$20,166","$10,289",51%,"$9,877",49%
470,The Deal,"$20,035",-,-,"$20,035",100%
471,Melancholian 3 huonetta,"$19,317","$19,317",100%,-,-
472,A League of Ordinary Gentlemen 2005 Re-release,"$18,807","$18,807",100%,-,-
473,Mr Ya Miss,"$18,516","$18,516",100%,-,-
474,The Reception,"$18,389","$18,389",100%,-,-
475,"Milwaukee, Minnesota","$17,528","$17,528",100%,-,-
476,Sunset Story,"$17,508","$17,508",100%,-,-
477,The Great Water,"$17,257","$17,257",100%,-,-
478,Fascination,"$16,670","$16,670",100%,-,-
479,The Last Mogul,"$16,469","$16,469",100%,-,-
480,Ethan Mao,"$16,444","$10,178",61.9%,"$6,266",38.1%
481,Night of Henna,"$16,027","$16,027",100%,-,-
482,Bomb the System,"$15,520","$15,520",100%,-,-
483,Save the Green Planet!,"$15,516","$15,516",100%,-,-
484,One Bright Shining Moment,"$15,504","$15,504",100%,-,-
485,Formula 17 2005 Re-release,"$15,427","$15,427",100%,-,-
486,Wild Side,"$15,355","$15,355",100%,-,-
487,Harry + Max,"$15,247","$15,247",100%,-,-
488,A Tale of Two Pizzas,"$14,831","$14,831",100%,-,-
489,Up for Grabs,"$13,931","$13,931",100%,-,-
490,Duane Hopwood,"$13,510","$13,510",100%,-,-
491,Gory Gory Hallelujah,"$12,604","$12,604",100%,-,-
492,Daltry Calhoun,"$12,551","$12,551",100%,-,-
493,The Far Side of the Moon 2005 Re-release,"$12,534","$12,534",100%,-,-
494,All Babes Want to Kill Me,"$11,975","$11,975",100%,-,-
495,Writer of O,"$11,728","$11,728",100%,-,-
496,Girl Play,"$11,523","$11,523",100%,-,-
497,Winning Girls Through Psychic Mind Control,"$11,089","$11,089",100%,-,-
498,One More Round,"$10,629","$10,629",100%,-,-
499,Fighting Tommy Riley,"$10,514","$10,514",100%,-,-
500,Finding Home,"$9,736","$9,736",100%,-,-
501,The President's Last Bang,"$9,724","$9,724",100%,-,-
502,Innocence and Experience: The Making of 'The Age of Innocence',"$9,395","$9,395",100%,-,-
503,First Love 2005 Re-release,"$9,392","$9,392",100%,-,-
504,Milk and Honey,"$9,331","$9,331",100%,-,-
505,Living Life,"$9,064","$9,064",100%,-,-
506,The Swenkas,"$8,860","$8,860",100%,-,-
507,Twist of Faith,"$8,129","$8,129",100%,-,-
508,16 Years of Alcohol,"$8,046","$8,046",100%,-,-
509,Occupation: Dreamland,"$8,018","$8,018",100%,-,-
510,A Decent Factory,"$7,925","$7,925",100%,-,-
511,Aristide and the Endless Revolution,"$6,998","$6,998",100%,-,-
512,The Aggressives,"$6,533","$6,533",100%,-,-
513,Santa santita,"$6,470","$6,470",100%,-,-
514,"White King, Red Rubber, Black Death","$6,458","$6,458",100%,-,-
515,McLibel,"$6,450","$4,337",67.2%,"$2,113",32.8%
516,Solitude,"$6,260","$6,260",100%,-,-
517,Emile,"$5,799","$5,799",100%,-,-
518,The Overture 2005 Re-release,"$5,740","$2,254",39.3%,"$3,486",60.7%
519,Dream,"$5,729","$5,729",100%,-,-
520,The Roost,"$5,642","$5,642",100%,-,-
521,Quattro Noza,"$5,471","$5,471",100%,-,-
522,"Peace, Propaganda & the Promised Land","$4,930","$4,930",100%,-,-
523,Perlasca,"$4,780","$4,780",100%,-,-
524,Isn't This a Time! A Tribute Concert for Harold Leventhal,"$4,683","$4,683",100%,-,-
525,Sacred Stage: The Mariinsky Theater,"$4,410","$4,410",100%,-,-
526,This Divided State,"$4,255","$4,255",100%,-,-
527,The Painting,"$4,115","$4,115",100%,-,-
528,A Hole in My Heart,"$3,784","$3,784",100%,-,-
529,The Helix... Loaded,"$3,700","$3,700",100%,-,-
530,Happy Here and Now,"$3,574","$3,574",100%,-,-
531,I Love Your Work,"$3,264","$3,264",100%,-,-
532,Sex Sells: The Making of 'Touché',"$3,252","$3,252",100%,-,-
533,Nowhere Man,"$3,105","$3,105",100%,-,-
534,Unveiled,"$3,025","$3,025",100%,-,-
535,15,"$3,013","$3,013",100%,-,-
536,Stolen Childhoods,"$2,996","$2,996",100%,-,-
537,Three Days of Rain,"$2,841","$2,841",100%,-,-
538,The Optimists,"$2,377","$2,377",100%,-,-
539,Side Effects,"$2,216","$2,216",100%,-,-
540,Steal Me,"$1,967","$1,967",100%,-,-
541,With God on Our Side: George W. Bush and the Rise of the Religious Right in America,"$1,884","$1,884",100%,-,-
542,She's One of Us 2005 Re-release,"$1,870","$1,870",100%,-,-
543,Das Boot ist voll 2005 Re-release,"$1,718","$1,718",100%,-,-
544,Making Grace,"$1,496","$1,496",100%,-,-
545,The Letter: An American Town and the 'Somali Invasion',"$1,479","$1,479",100%,-,-
546,Kalyug,"$1,435","$1,435",100%,-,-
547,Monumental: David Brower's Fight for Wild America,"$1,430","$1,430",100%,-,-
548,Return to the Land of Wonders,"$1,338","$1,338",100%,-,-
549,Proteus: A Nineteenth Century Vision,"$1,246","$1,246",100%,-,-
550,Spooky House 2005 Re-release,$637,$637,100%,-,-
551,Steve + Sky,$624,$624,100%,-,-
552,The Comedians of Comedy,$549,$549,100%,-,-
553,The Dark Hours,$423,$423,100%,-,-
